,net_load,DA_load,actual_load,DA_solar,DA_wind,actual_solar,actual_wind,net_load_24,net_load_25,net_load_26,DA_renewable,DA_renewable_1,DA_renewable_2,DA_renewable_3,DA_load_1,DA_load_2,DA_load_3,hour_sin,hour_cos
2024-02-08 17:00:00+00:00,42084.0,60000.0,56742.0,0.0,15321.38,387.0,14271.0,46678.0,43805.0,42892.0,15321.38,16464.79,18217.48,19694.87,55700.0,55750.0,57250.0,-0.9659258262890683,-0.25881904510252063
2024-02-08 18:00:00+00:00,46724.0,62650.0,60885.0,0.0,14582.19,0.0,14161.0,52411.0,46678.0,43805.0,14582.19,15321.38,16464.79,18217.48,60000.0,55700.0,55750.0,-1.0,-1.8369701987210297e-16
2024-02-08 19:00:00+00:00,48052.0,59250.0,61577.0,0.0,14813.67,0.0,13525.0,54177.0,52411.0,46678.0,14813.67,14582.19,15321.38,16464.79,62650.0,60000.0,55700.0,-0.9659258262890684,0.2588190451025203
2024-02-08 20:00:00+00:00,43957.0,55500.0,58012.0,0.0,15040.32,0.0,14055.0,50575.0,54177.0,52411.0,15040.32,14813.67,14582.19,15321.38,59250.0,62650.0,60000.0,-0.8660254037844386,0.5000000000000001
2024-02-08 21:00:00+00:00,39771.0,53750.0,54841.0,0.0,15275.41,0.0,15070.0,47397.0,50575.0,54177.0,15275.41,15040.32,14813.67,14582.19,55500.0,59250.0,62650.0,-0.7071067811865477,0.7071067811865474
2024-02-08 22:00:00+00:00,39316.0,55050.0,54955.0,0.0,15350.93,0.0,15639.0,47900.0,47397.0,50575.0,15350.93,15275.41,15040.32,14813.67,53750.0,55500.0,59250.0,-0.5000000000000004,0.8660254037844384
2024-02-08 23:00:00+00:00,38845.0,52300.0,54656.0,0.0,17095.45,0.0,15811.0,47753.0,47900.0,47397.0,17095.45,15350.93,15275.41,15040.32,55050.0,53750.0,55500.0,-0.25881904510252157,0.9659258262890681
2024-02-09 00:00:00+00:00,36345.0,49500.0,52115.0,0.0,17288.44,0.0,15770.0,45128.0,47753.0,47900.0,17288.44,17095.45,15350.93,15275.41,52300.0,55050.0,53750.0,0.0,1.0
2024-02-09 01:00:00+00:00,34424.0,49250.0,50033.0,0.0,17238.75,0.0,15609.0,43133.0,45128.0,47753.0,17238.75,17288.44,17095.45,15350.93,49500.0,52300.0,55050.0,0.25881904510252074,0.9659258262890683
2024-02-09 02:00:00+00:00,33560.0,46650.0,49008.0,0.0,17175.22,0.0,15448.0,42505.0,43133.0,45128.0,17175.22,17238.75,17288.44,17095.45,49250.0,49500.0,52300.0,0.49999999999999994,0.8660254037844387
2024-02-09 03:00:00+00:00,31297.0,45250.0,46771.0,0.0,17107.89,0.0,15474.0,40293.0,42505.0,43133.0,17107.89,17175.22,17238.75,17288.44,46650.0,49250.0,49500.0,0.7071067811865476,0.7071067811865476
2024-02-09 04:00:00+00:00,30329.0,46300.0,45692.0,0.0,16865.190000000002,0.0,15363.0,39189.0,40293.0,42505.0,16865.190000000002,17107.89,17175.22,17238.75,45250.0,46650.0,49250.0,0.8660254037844386,0.5000000000000001
2024-02-09 05:00:00+00:00,32617.0,50450.0,47687.0,0.0,16626.940000000002,0.0,15070.0,40580.0,39189.0,40293.0,16626.940000000002,16865.190000000002,17107.89,17175.22,46300.0,45250.0,46650.0,0.9659258262890683,0.25881904510252074
2024-02-09 06:00:00+00:00,37397.0,55800.0,52392.0,0.0,16386.260000000002,228.0,14767.0,44286.0,40580.0,39189.0,16386.260000000002,16626.940000000002,16865.190000000002,17107.89,50450.0,46300.0,45250.0,1.0,6.123233995736766e-17
2024-02-09 07:00:00+00:00,42361.0,58450.0,57143.0,28.4,16117.82,238.0,14544.0,47725.0,44286.0,40580.0,16146.22,16386.260000000002,16626.940000000002,16865.190000000002,55800.0,50450.0,46300.0,0.9659258262890683,-0.25881904510252063
2024-02-09 08:00:00+00:00,44427.0,59250.0,58819.0,605.39,15849.57,446.0,13946.0,47803.0,47725.0,44286.0,16454.96,16146.22,16386.260000000002,16626.940000000002,58450.0,55800.0,50450.0,0.8660254037844387,-0.4999999999999998
2024-02-09 09:00:00+00:00,45153.0,59500.0,59460.0,1479.9,15580.93,1038.0,13269.0,46051.0,47803.0,47725.0,17060.83,16454.96,16146.22,16386.260000000002,59250.0,58450.0,55800.0,0.7071067811865476,-0.7071067811865475
2024-02-09 10:00:00+00:00,45407.0,58800.0,59774.0,2249.75,15293.29,1755.0,12612.0,43826.0,46051.0,47803.0,17543.04,17060.83,16454.96,16146.22,59500.0,59250.0,58450.0,0.49999999999999994,-0.8660254037844387
2024-02-09 11:00:00+00:00,45921.0,58650.0,59904.0,2744.92,15001.62,2078.0,11905.0,42003.0,43826.0,46051.0,17746.54,17543.04,17060.83,16454.96,58800.0,59500.0,59250.0,0.258819045102521,-0.9659258262890682
2024-02-09 12:00:00+00:00,44827.0,56700.0,58963.0,2818.43,14707.83,2666.0,11470.0,39262.0,42003.0,43826.0,17526.26,17746.54,17543.04,17060.83,58650.0,58800.0,59500.0,1.2246467991473532e-16,-1.0
2024-02-09 13:00:00+00:00,42238.0,56150.0,56945.0,2599.21,13312.11,3344.0,11363.0,37670.0,39262.0,42003.0,15911.32,17526.26,17746.54,17543.04,56700.0,58650.0,58800.0,-0.2588190451025208,-0.9659258262890683
2024-02-09 14:00:00+00:00,42429.0,55200.0,56564.0,2046.93,11867.36,3380.0,10755.0,38443.0,37670.0,39262.0,13914.29,15911.32,17526.26,17746.54,56150.0,56700.0,58650.0,-0.4999999999999997,-0.8660254037844388
2024-02-09 15:00:00+00:00,42900.0,53400.0,55555.0,1186.17,10448.29,2940.0,9715.0,39514.0,38443.0,37670.0,11634.460000000001,13914.29,15911.32,17526.26,55200.0,56150.0,56700.0,-0.7071067811865471,-0.7071067811865479
2024-02-09 16:00:00+00:00,43010.0,54300.0,53926.0,391.99,9945.41,1745.0,9171.0,40302.0,39514.0,38443.0,10337.4,11634.460000000001,13914.29,15911.32,53400.0,55200.0,56150.0,-0.8660254037844385,-0.5000000000000004
2024-02-09 17:00:00+00:00,45150.0,57550.0,54568.0,0.0,9429.86,575.0,8843.0,42084.0,40302.0,39514.0,9429.86,10337.4,11634.460000000001,13914.29,54300.0,53400.0,55200.0,-0.9659258262890683,-0.25881904510252063
2024-02-09 18:00:00+00:00,49074.0,59850.0,58074.0,0.0,8946.49,0.0,9000.0,46724.0,42084.0,40302.0,8946.49,9429.86,10337.4,11634.460000000001,57550.0,54300.0,53400.0,-1.0,-1.8369701987210297e-16
2024-02-09 19:00:00+00:00,49654.0,57200.0,58999.0,0.0,8474.35,0.0,9345.0,48052.0,46724.0,42084.0,8474.35,8946.49,9429.86,10337.4,59850.0,57550.0,54300.0,-0.9659258262890684,0.2588190451025203
2024-02-09 20:00:00+00:00,46617.0,54150.0,56130.0,0.0,7996.61,0.0,9513.0,43957.0,48052.0,46724.0,7996.61,8474.35,8946.49,9429.86,57200.0,59850.0,57550.0,-0.8660254037844386,0.5000000000000001
2024-02-09 21:00:00+00:00,44107.0,53100.0,53390.0,0.0,7525.7,0.0,9283.0,39771.0,43957.0,48052.0,7525.7,7996.61,8474.35,8946.49,54150.0,57200.0,59850.0,-0.7071067811865477,0.7071067811865474
2024-02-09 22:00:00+00:00,45693.0,54350.0,53984.0,0.0,6792.04,0.0,8291.0,39316.0,39771.0,43957.0,6792.04,7525.7,7996.61,8474.35,53100.0,54150.0,57200.0,-0.5000000000000004,0.8660254037844384
2024-02-09 23:00:00+00:00,46091.0,52600.0,53800.0,0.0,6820.68,0.0,7709.0,38845.0,39316.0,39771.0,6820.68,6792.04,7525.7,7996.61,54350.0,53100.0,54150.0,-0.25881904510252157,0.9659258262890681
2024-02-10 00:00:00+00:00,44612.0,49850.0,51645.0,0.0,5870.17,0.0,7033.0,36345.0,38845.0,39316.0,5870.17,6820.68,6792.04,7525.7,52600.0,54350.0,53100.0,0.0,1.0
2024-02-10 01:00:00+00:00,43289.0,49300.0,49522.0,0.0,5240.44,0.0,6233.0,34424.0,36345.0,38845.0,5240.44,5870.17,6820.68,6792.04,49850.0,52600.0,54350.0,0.25881904510252074,0.9659258262890683
2024-02-10 02:00:00+00:00,43091.0,46300.0,48404.0,0.0,4620.75,0.0,5313.0,33560.0,34424.0,36345.0,4620.75,5240.44,5870.17,6820.68,49300.0,49850.0,52600.0,0.49999999999999994,0.8660254037844387
2024-02-10 03:00:00+00:00,41148.0,44050.0,45873.0,0.0,3996.67,0.0,4725.0,31297.0,33560.0,34424.0,3996.67,4620.75,5240.44,5870.17,46300.0,49300.0,49850.0,0.7071067811865476,0.7071067811865476
2024-02-10 04:00:00+00:00,40066.0,43700.0,44378.0,0.0,4149.5,0.0,4312.0,30329.0,31297.0,33560.0,4149.5,3996.67,4620.75,5240.44,44050.0,46300.0,49300.0,0.8660254037844386,0.5000000000000001
2024-02-10 05:00:00+00:00,40896.0,45300.0,44917.0,0.0,4314.54,0.0,4021.0,32617.0,30329.0,31297.0,4314.54,4149.5,3996.67,4620.75,43700.0,44050.0,46300.0,0.9659258262890683,0.25881904510252074
2024-02-10 06:00:00+00:00,42202.0,47350.0,46633.0,0.0,4503.47,285.0,4146.0,37397.0,32617.0,30329.0,4503.47,4314.54,4149.5,3996.67,45300.0,43700.0,44050.0,1.0,6.123233995736766e-17
2024-02-10 07:00:00+00:00,43538.0,49400.0,48478.0,26.91,4731.3,298.0,4642.0,42361.0,37397.0,32617.0,4758.21,4503.47,4314.54,4149.5,47350.0,45300.0,43700.0,0.9659258262890683,-0.25881904510252063
2024-02-10 08:00:00+00:00,45073.0,51650.0,50523.0,600.27,4932.47,464.0,4986.0,44427.0,42361.0,37397.0,5532.74,4758.21,4503.47,4314.54,49400.0,47350.0,45300.0,0.8660254037844387,-0.4999999999999998
2024-02-10 09:00:00+00:00,47076.0,53350.0,53282.0,1662.83,5189.53,963.0,5243.0,45153.0,44427.0,42361.0,6852.36,5532.74,4758.21,4503.47,51650.0,49400.0,47350.0,0.7071067811865476,-0.7071067811865475
2024-02-10 10:00:00+00:00,48134.0,54100.0,55046.0,2522.54,6110.85,1863.0,5049.0,45407.0,45153.0,44427.0,8633.39,6852.36,5532.74,4758.21,53350.0,51650.0,49400.0,0.49999999999999994,-0.8660254037844387
2024-02-10 11:00:00+00:00,48364.0,54250.0,56434.0,3036.08,7036.75,2761.0,5309.0,45921.0,45407.0,45153.0,10072.83,8633.39,6852.36,5532.74,54100.0,53350.0,51650.0,0.258819045102521,-0.9659258262890682
2024-02-10 12:00:00+00:00,47680.0,51850.0,57112.0,3228.26,7981.67,3519.0,5913.0,44827.0,45921.0,45407.0,11209.93,10072.83,8633.39,6852.36,54250.0,54100.0,53350.0,1.2246467991473532e-16,-1.0
2024-02-10 13:00:00+00:00,44511.0,52150.0,55049.0,2954.01,8264.279999999999,3692.0,6846.0,42238.0,44827.0,45921.0,11218.289999999999,11209.93,10072.83,8633.39,51850.0,54250.0,54100.0,-0.2588190451025208,-0.9659258262890683
2024-02-10 14:00:00+00:00,43267.0,51750.0,53802.0,2271.4,8531.84,3334.0,7201.0,42429.0,42238.0,44827.0,10803.24,11218.289999999999,11209.93,10072.83,52150.0,51850.0,54250.0,-0.4999999999999997,-0.8660254037844388
2024-02-10 15:00:00+00:00,42888.0,50900.0,52444.0,1299.91,8794.380000000001,2491.0,7065.0,42900.0,42429.0,42238.0,10094.29,10803.24,11218.289999999999,11209.93,51750.0,52150.0,51850.0,-0.7071067811865471,-0.7071067811865479
2024-02-10 16:00:00+00:00,42867.0,51450.0,51256.0,413.88,9193.69,1508.0,6881.0,43010.0,42900.0,42429.0,9607.57,10094.29,10803.24,11218.289999999999,50900.0,51750.0,52150.0,-0.8660254037844385,-0.5000000000000004
2024-02-10 17:00:00+00:00,44613.0,54500.0,52340.0,0.01,9584.81,579.0,7148.0,45150.0,43010.0,42900.0,9584.82,9607.57,10094.29,10803.24,51450.0,50900.0,51750.0,-0.9659258262890683,-0.25881904510252063
2024-02-10 18:00:00+00:00,49158.0,57250.0,56542.0,0.0,10003.99,0.0,7384.0,49074.0,45150.0,43010.0,10003.99,9584.82,9607.57,10094.29,54500.0,51450.0,50900.0,-1.0,-1.8369701987210297e-16
2024-02-10 19:00:00+00:00,49588.0,55450.0,57476.0,0.0,10066.36,0.0,7888.0,49654.0,49074.0,45150.0,10066.36,10003.99,9584.82,9607.57,57250.0,54500.0,51450.0,-0.9659258262890684,0.2588190451025203
2024-02-10 20:00:00+00:00,45776.0,53150.0,54666.0,0.0,10123.43,0.0,8890.0,46617.0,49654.0,49074.0,10123.43,10066.36,10003.99,9584.82,55450.0,57250.0,54500.0,-0.8660254037844386,0.5000000000000001
2024-02-10 21:00:00+00:00,42818.0,52350.0,52312.0,0.0,10181.65,0.0,9494.0,44107.0,46617.0,49654.0,10181.65,10123.43,10066.36,10003.99,53150.0,55450.0,57250.0,-0.7071067811865477,0.7071067811865474
2024-02-10 22:00:00+00:00,44131.0,54450.0,53389.0,0.0,10568.63,0.0,9258.0,45693.0,44107.0,46617.0,10568.63,10181.65,10123.43,10066.36,52350.0,53150.0,55450.0,-0.5000000000000004,0.8660254037844384
2024-02-10 23:00:00+00:00,44870.0,52950.0,54055.0,0.0,10295.95,0.0,9185.0,46091.0,45693.0,44107.0,10295.95,10568.63,10181.65,10123.43,54450.0,52350.0,53150.0,-0.25881904510252157,0.9659258262890681
2024-02-11 00:00:00+00:00,42822.0,50650.0,51996.0,0.0,10317.43,0.0,9174.0,44612.0,46091.0,45693.0,10317.43,10295.95,10568.63,10181.65,52950.0,54450.0,52350.0,0.0,1.0
2024-02-11 01:00:00+00:00,41130.0,49950.0,50175.0,0.0,10666.96,0.0,9045.0,43289.0,44612.0,46091.0,10666.96,10317.43,10295.95,10568.63,50650.0,52950.0,54450.0,0.25881904510252074,0.9659258262890683
2024-02-11 02:00:00+00:00,40049.0,47200.0,49287.0,0.0,11027.38,0.0,9238.0,43091.0,43289.0,44612.0,11027.38,10666.96,10317.43,10295.95,49950.0,50650.0,52950.0,0.49999999999999994,0.8660254037844387
2024-02-11 03:00:00+00:00,37218.0,45200.0,46821.0,0.0,11389.55,0.0,9603.0,41148.0,43091.0,43289.0,11389.55,11027.38,10666.96,10317.43,47200.0,49950.0,50650.0,0.7071067811865476,0.7071067811865476
2024-02-11 04:00:00+00:00,35444.0,44600.0,45312.0,0.0,11610.58,0.0,9868.0,40066.0,41148.0,43091.0,11610.58,11389.55,11027.38,10666.96,45200.0,47200.0,49950.0,0.8660254037844386,0.5000000000000001
2024-02-11 05:00:00+00:00,35347.0,45550.0,45320.0,0.0,11824.07,0.0,9973.0,40896.0,40066.0,41148.0,11824.07,11610.58,11389.55,11027.38,44600.0,45200.0,47200.0,0.9659258262890683,0.25881904510252074
2024-02-11 06:00:00+00:00,35763.0,46700.0,46250.0,0.0,12037.57,283.0,10204.0,42202.0,40896.0,40066.0,12037.57,11824.07,11610.58,11389.55,45550.0,44600.0,45200.0,1.0,6.123233995736766e-17
